title,album,year,lyrics,urls
Drumsticks No Guns,TKAY,2016,"Num num num num num num
Boom boom bap ting
Num num num num num num
Sticks no guns
Num num num num num num
Boom boom bap ting
Num num num num num num
Sticks no guns
You're halfway down, halfway up
You're halfway down halfway to the core
Don't waste time just pay up
Someone's got to make it a chore
Try to be different but still stay short
Try to be real but fall off
You try find a reason but still don't see
The more you put in pays off
(So tell me)
Tell me if you're ready then we go (we go!)
On the road they can listen out for me (for me)
Never be but we don't wanna know (wanna know)
All I hear is drum claps
Sticks, no guns
Tell me if you're ready then we go (hey)
On the road they can listen out for me
Never be but we don't wanna know (wanna know)
All I hear is drum claps
Sticks, no guns
Num num num num num num
Boom boom bap ting
Num num num num num num
Sticks no guns
Num num num num num num
Boom boom bap ting
Num num num num num num
Sticks no guns
Sticks (no), sticks no
Sticks (no), sticks no guns
Lift those feet don't drag your souls
There's many in the ground
It's an overpopulated base that
We're not allowed to speak about
They can hold it but can't take us
They want all but can't be involved
We'll never see who made us
It's a long-term view that keeps me evolved
Tell me if you're ready then we go (we go!)
On the road they can listen out for me (yeah)
Never be but we don't wanna know (wanna know)
All I hear is drum claps
Sticks, no guns
Tell me if you're ready then we go (hey!)
On the road they can listen out for me
Never be but we don't wanna know (wanna know)
All I hear is drum claps
Sticks, no guns
Tell me if you're ready then we go (we go!)
On the road they can listen out for me (for me)
Never be but we don't wanna know (wanna know)
All I hear is drum claps
Sticks, no guns
Sticks (no), sticks no
Sticks (no), sticks no guns
Sticks (no), sticks no
Sticks (no), sticks no guns
Sticks (no), sticks no
Sticks (no), sticks no guns
Sticks (no), sticks no
Sticks (no), sticks no guns
Num num num num num num
Boom boom bap ting
Num num num num num num
Boom boom bap ting
Num num num num num num
Boom boom bap ting
Num num num num num num
Sticks no guns",https://genius.com/Tkay-maidza-drumsticks-no-guns-lyrics
Finish Them,Switch Tape - EP,2014,":
Let me finish them 
Underground queen in the zone, it's me 
:
Let me finish them 
:
I'm the underground queen, in the zone, it's me
Fellas up ground, tryna steal my free
Saying arm up, but they're built like trees
When they see me, arm up, spreading out like fleas
Run run like a nigga seen a cop, vroom vroom
Always do the same, but be in the slum slum
Onto something new, but I will never tell them
But when I tell them will be when i sell them
Never with a fella that can not afford them
Need SL, margiela told them
Money tight like assholes, I don't condemn
Better step the game up when I roll with TM
18, got them all in a bunch
I eat him for lunch, no love, I gotta get to the punch
They been waiting out for the brunch
And they wanna munch, but I never let them dig for the scrunch
If a fake wanna be, gotta give a fake fees
Tryna live on me, but I think I don't see
Never sat with me when I sitting hungry
But they're like ""Oh remember? Haha! Funny!""
:
Let me finish them 
Underground queen in the zone, it's me 
Let me finish them 
:
They can't remember their reason for sense
Coz stalking my page more important than rent
Shit will be funny 'til they on the end of the street sinking quick so they can get a pen
:
Let me finish them, fellas with the silly hem
They're not really men, sissy when they're rea-lis-ing
Never seen real tight, 'til im in the den
And they're so tight, I bet they're getting men
Bets on them bets, when I'm in, I pay free
Hiding the residuals, coz they will pay me
I know what you relish, bet you wanna buy me
Three drinks, but I'm armed, only in for sight-sees
I might give it to them, but I'm never chillin with them
They're out here holding hands, but I'm billing villains
Always been loyal, but I'm steady fishing
Big dreams, ain't no fellas in the steady vision
Big dreams, ain't no fellas in here steady listen
Go for mini-skirts, but the brain don't listen
And when it's time to raise hands for who is killing bitches
I'm gonna be alone, coz everybody's missin
:
Let me finish them ",https://genius.com/Tkay-maidza-finish-them-lyrics
Flexin',"Last Year Was Weird, Vol. 1",2018,"I just step in, no conscience
And I do it
This is Tkay

I don't have a conscience, and I won't act responsible
When I pull up I'm flexin', you just do what you s'posed to do
I don't have a conscience, and I won't act responsible
When I pull up I'm flexin', when—when I pull up, pull up

Regular, regular
You're so regular, I am no short of spectacular
Break it up, break it up
All of the cash, stacking up fast, see me I
Set it up, set it up
Look at my bag, look at my hair
And I got multiple cellulars
One for Japan, one for your man
I do what I want with no conscience
Name on my neck and I'm ballin'
Minding my business as always
People don't get it, I'm awesome
Talking they want me to fail
I am too busy to care
Fifth gear in a car seat
With a team member behind me

I don't have a conscience, and I won't act responsible
When I pull up I'm flexin', you just do what you s'posed to do
I don't have a conscience, and I won't act responsible
When I pull up I'm flexin', when—when I pull up, pull up

DUCKWRTH
I don't have the conscience
Big boy, I do what I want
Keep that work up in the truck and drippin' sauce out the trunk
Slapping Ducky out her speakers 'til your girl turn me up
Keep them moshing to that funk, you probably think I make punk
Now baby, talk your shit, swing your fist, I'm that booty activist
Check it like I threw some gasoline and got some matches lit
I'm so hazardous to any salty, hating establishment
Now conscious this, may run off the mouth and lose my sponsorships
Take that boy at his house since you can't take the bullets to that boy's mental
Y'all full thugs, y'all goals mental
Y'all ice melted, that fire did it
Nothing but flames escape these lips
Nigga, that's only half of it
Your whole team is baby lit
Baby, I spit apocalypse

I don't have a conscience, and I won't act responsible
When I pull up I'm flexin', you just do what you s'posed to do
I don't have a conscience, and I won't act responsible
When I pull up I'm flexin', when—when I pull up, pull up

Underdog but I'm switching
I'm rebelling against it
 comfortable being different
Always be me against the world
Manifesting my vision
Making reality from the words 'cause they don't see the difference
I gotta show them to listen
I pull up and take all the options
White puffer jacket and polish
Focus, I move with no caution
Hitting these bitches with topspin
All of my patience is thin
Now I just came in to win
Step in, give 'em dirt
Next year, I'ma work
Take time, then I merk, no eye for a jerk
Been slow with no cosign, I ain't doing it for the perks
So you can miss me with the words, I don't listen to a bird
You can miss me with the words, I don't listen to a bird
(Ah, what else can I say?)

I don't have a conscience, and I won't act responsible
When I pull up I'm flexin', you just do what you s'posed to do
I don't have a conscience, and I won't act responsible
When I pull up I'm flexin', when—when I pull up, pull up",https://genius.com/Tkay-maidza-flexin-lyrics
Follow Me,TKAY,2016,"You cannot trip
You cannot falter again
'Cause all you give
And what they think are different things

And once we start we will not fall back again
And one by one they cannot back it, we can
And all I know is that you
Wouldn't be half who you are
If you flip all your cards on your own
Follow me
Follow me
Just say yes
Everything that's undone is done
Follow me
Follow me
Just say the words
That you feel they have outrun
Whisper the words
Whisper the words, now
Whisper the words, words, words
Whisper the words
Whisper the words, now
Whisper the words, words, words, words
We are just
Little particles
We are flawed
Incomplete
Put up walls
Hide our light to show
This is yours
Roll up your sleeves

And if you're running in circles
The way forward is this way
And I won't let you down
Not on my account
We'll rise up against how they tie us down
No problems unfixed so just say
I will always stay clear
Waiting for your account
Whisper the words I'll hear out
So just say

Once we start we will not fall back again
And one by one they cannot back it, we can
And all I know is that you
Wouldn't be half who you are
If you flip all your cards on your own
Follow me
Follow me
Just say yes
Everything that's undone is done
Follow me
Follow me
Just say the words
That you feel they have outrun
Whisper the words
Whisper the words, now
Whisper the words, words, words
Whisper the words
Whisper the words, now
Whisper the words, words, words, words
Roll up your sleeves",https://genius.com/Tkay-maidza-follow-me-lyrics
Ghost,Switch Tape - EP,2015,"If you wanna go there, give it some time
If you wanna know whether is it your life
They're heading for me, they don't know a truth from a lie
They're heading for me, they don't know a truth from a lie

Anyone who follow wanna see me going
Side by side they sit and bow
I keep it tight like a virgin show
When they see me fly one virgin ports
Tim to the country when antidote
What a shame in us, I will force it, ah
Just been a minute I'm calling shots
I only pass checks, you passing shots
Plus you pass gimme acid flux
Here to act up, no empire love
What an empire is I'm costing clouds
Could have been uprising states and clubs
5422 catch me right, in the crimson four by four I did
Time goes for you to catch me
I'm in but you won't know where that is

If you wanna go there, give it some time
If you wanna know whether is it your life
They're heading for me, they don't know a truth from a lie
They're heading for me, they don't know a truth from a lie

I don't shake cause they don't wanna show it's weak
They all do this make-believe
They don't have a decent theme
Mixed vibes when they deface me
Displace me, I'm treading on a tip daily
It's day to day basis
Criminal, they put me out don't remember faces
Got a live they hear and I hit it
Got the right to be here so I take it
Move back, I don't do that, that's a wrong lane
New cat's got a new  now I don't play
Who's that, they don't make no diff
True steps where the hoops that I'm running
Who kicks when the scandal fit, no fit
I work hard as I play no quit, no quit
Mind chop but it's in your bucks
Give time and the truth will hit

If you wanna go there, gimme some time
If you wanna know whether is it your life
They're heading for me, they don't know a truth from a lie
They're heading for me, they don't know a truth from a lie

If you won't give it, give it, give it
If you won't give it, give it time tonight
Don't say you will, don't say you will
If you won't give it, give it, give it
If you won't give it, give it time tonight
Don't say you will, don't say you will

No one to speak, you keep on playing
No one to speak, you keep on playing
No one expect you keep on playing
What is your life, you keep on playing
Don't act right on a decent day
Been on site but a decent place
No one to speak, you keep on playing
No one expect you keep on playing

So tell me what you want
They'll whisper, but they won't show too
Cause this could be the last mile come
See far but they don't where ya from
So tell me what you want
They'll whisper, they won't show too
Cause this could be the last mile come
See far but they don't see where ya from

If you wanna go there, give it some time
If you wanna know whether is it your life
They're heading for me, they don't know a truth from a lie
They're heading for me, they don't know a truth from a lie
If you wanna go there, give it some time
If you wanna know whether is it your life
They're heading for me, they don't know a truth from a lie
They're heading for me, they don't know a truth from a lie",https://genius.com/Tkay-maidza-ghost-lyrics
Glorious,,2017,"Watching their eyes glow bright green
Go 'head and talk your talk
Me and my team, we just float
We sit above the flock
Built our throne with all your stones
We're planning for the fall
We're dancing on the wall
Till we rule it all

What do we have to lose?
Tangerine sunset, brown bag sippin'
What do we got to prove?
When we know...

We're made of gold
With aligning souls
Watch us glow
In screaming color
We break the mold
We're bright and bold
Electric gold
Oh, we're hot blooded
We're glorious

We're glorious
G—g—g—g—glorious
We're glorious
G—g—g—g—glorious

Diamond halos on our heads
And combats on our feet
Made without a silver spoon
Not richer than the kings
Roaming through the haunted grounds
So we remain unseen
Don't tell us who to be
Rebels off the leash

What do we have to lose?
Tangerine sunset, brown bag sippin'
What do we got to prove?
When we know...

We're made of gold
With aligning souls
Watch us glow
In screaming color
We break the mold
We're bright and bold
Electric gold
Oh, we're hot blooded
We're glorious

We're glorious
G—g—g—g—glorious
We're glorious
G—g—g—g—glorious

What do we have to lose?
Tangerine sunset, brown bag sippin'
What do we got to prove?
When we know...

We're made of gold
With aligning souls
Watch us glow
In screaming color
We break the mold
We're bright and bold
Electric gold
Oh, we're hot blooded
We're glorious

We're glorious
G—g—g—g—glorious
We're glorious
G—g—g—g—glorious",https://genius.com/Tkay-maidza-glorious-lyrics
Grasshopper,"Last Year Was Weird, Vol. 2",2020,"(Hahaha)
(Hahaha)

Hop out the furnace
Took years and it was worth it
Yeah, I been learnin'
Comin' out top of the vermin
I been out searchin'
Stay out if it ain't urgent
On top of the hill, I relax
Hot Wheels when I come swervin'

Never put a limit, I'ma get what I desire
Read the inner energy, you dealin' with some fire
All up in the entity, ain't no better remedy
Life blows, I won't let it be the enemy
A target, you can see I'm not a Kennedy
I got a grip on the scene so they friendin' me, frettin' me
Then they turn into my frenemies
A new day, another person feeling jealousy
That shit's gettin' straight old
But my worth get better like gold
Now my work great, greater than most
More bread, more heat, that's toast
Now I'm playing shows on a different coast
Grateful, waking up, I be gettin' calls
Can't touch me, Hammer MC
Can't stop that fire in me
Hundred degrees, ooh

Hop out the furnace
Took years and it was worth it
Yeah, I been learnin'
Comin' out top of the vermin
I been out searchin'
Stay out if it ain't urgent
On top of the hill, I relax
Hot Wheels when I come swervin'
Hop out the furnace
Took years and it was worth it
Yeah, I been learnin'
Comin' out top of the vermin
I been out searchin'
Stay out if it ain't urgent
On top of the hill, I relax
Hot Wheels when I come swervin'

Known to be working with fire
Fourth of July, light up the sky
Came and I did what I said I would do
Blood on my shoes, pardon my moves
I'm on the roof, bodies are piling up under the booth
Probably a hater that said I would lose
Probably an A&R hating the views
By any means, I attack
There is no leash on my back (No)
So I unleash all my wrath
Leaving their limbs unattached
Pass, pass, pass, add a little gas
Add a little more, light another match
Oh, she gonna blow, read it all in caps
Chokehold, I would never tap
I was cold, cold
Back then, they ain't ever wanna see me grow (Grow), grow (Grow)
Took a minute, I stared deep in my soul (Soul), soul (Soul)
Caterpillar, now a butterfly with the doors (Doors), doors (Doors)
Last year was weird, now we're doing gold

Hop out the furnace
Took years and it was worth it
Yeah, I been learnin'
Comin' out top of the vermin
I been out searchin'
Stay out if it ain't urgent
On top of the hill, I relax
Hot Wheels when I come swervin'
Hop out the furnace
Took years and it was worth it
Yeah, I been learnin'
Comin' out top of the vermin
I been out searchin'
Stay out if it ain't urgent
On top of the hill, I relax
Hot Wheels when I come swervin'",https://genius.com/Tkay-maidza-grasshopper-lyrics
Growing My Wings (Interlude),"Last Year Was Weird, Vol. 1",2018,"All my life I've been growing my wings
Just to fly, I ain't falling, falling
All my life I've been learning some things
Growing up, I ain't falling, falling
All my life I've been growing my wings
Just to fly, I ain't falling, falling
All my life I've been learning some things
Growing up, I ain't falling, falling",https://genius.com/Tkay-maidza-growing-my-wings-interlude-lyrics
Growing Up,"Last Year Was Weird, Vol. 1",2018,"Hold up a lot of apologies
Instead I'm getting a bunch of BS
Cooked up a cake and they want a pie
Sample my soul like I'm from Ikea
He buy my shit  in his ca-a-a-ar
Says that she's jealous, I ha-ha-ha
Tkay not not feeling lo-o-ove
Whatever won't kill leave a sca-a-ar

Love growing up, I hate getting older
Hate getting older, love growing up
Bigger the shoes, I ain't getting taller
Inside I feel like I've grown enough
Love growing up, I hate getting older
Hate getting older, love growing up
Bigger the shoes, I ain't getting taller
Inside I feel like I've grown enough

Moving too fast for you, moving too fast for you
(Fast for you, fast for you) wife
Puttin' my seatbelt on, as I been trynna do
(Trynna do, trynna do) right
Moving too fast for you, moving too fast for you
(Fast for you, fast for you) wife
Puttin' my seatbelt on, as I been trynna do
Right (ayy)

When you stop making excuses and start making changes
Realize others will always try taking advantage and not every wound has a bandage
Hijack the will like a bandit, Tkay don't leave it abandoned
In this day and age, no DNA interaction, 'cause internet's making a savage
Owned up the (?), call the distractions
Tick off the duty and put things in action
Don't do no judging, I ain't no Judy
I put a show on like Mila and Ashton
70's, lovin' nothing
Growing up, I'm still a youngin'
Hair so long like I'm a lion
I am learning secrets like I am Ryan

Love growing up, I hate getting older
Hate getting older, love growing up
Bigger the shoes, I ain't getting taller
Inside I feel like I've grown enough
Love growing up, I hate getting older
Hate getting older, love growing up
Bigger the shoes, I ain't getting taller
Inside I feel like I've grown enough

Moving too fast for you, moving too fast for you
(Fast for you, fast for you) wife
Puttin' my seatbelt on, as I been trynna do
(Trynna do, trynna do) right
Moving too fast for you, moving too fast for you
(Fast for you, fast for you) wife
Puttin' my seatbelt on, as I been trynna do
(Trynna do, trynna do) right

When I get older, put all the memories back in the folder
And fold it all up to the point I be loaded
Forget who was holding me back
(Forget who was holding me back)
That didn't work, I was focussed
Painting a portrait before tape recording
Tkay was bound to expose it
Show 'em no mercy, they noticed (mercy)
Always had manners, managers, lawyers
I don't get careless
All grown, I'll swim in a tank full of sharks
So these toxic (?) raising awareness
Life full of lessons, like Chopra
Rollin' in deep with the pack like I'm Noah
Had caramel but I'm cocoa (cocoa)
If he don't know, now you know her

Love growing up, I hate getting older
Hate getting older, love growing up
Bigger the shoes, I ain't getting taller
Inside I feel like I've grown enough
Love growing up, I hate getting older
Hate getting older, love growing up
Bigger the shoes, I ain't getting taller
Inside I feel like I've grown enough

Moving too fast for you, moving too fast for you
(Fast for you, fast for you) wife
Puttin' my seatbelt on, as I been trynna do
(Trynna do, trynna do) right
Moving too fast for you, moving too fast for you
(Fast for you, fast for you) wife
Puttin' my seatbelt on, as I been trynna do
(Trynna do, trynna do) right",https://genius.com/Tkay-maidza-growing-up-lyrics
Growing Up (Intro),"Last Year Was Weird, Vol. 1",2018,"Love growing up, I ain't getting older
Ain't getting older, love growing up
Bigger the shoes, I ain't getting taller
Inside I feel like I've grown enough
Love growing up, I ain't getting older
Ain't getting older, love growing up
Bigger the shoes, I ain't getting taller
Inside I feel like I've grown enough",https://genius.com/Tkay-maidza-growing-up-intro-lyrics
House of Cards,TKAY,2016,"Curb, we sit and play out
How the day ends, I don't know
Treasures in the playground
Hidden in the dice that we roll
Dreaming all the ways that
We could tear this town apart
We just sit and faze out
Me and my counterpart

Small talk's in remission
Block my ears, don't listen
Deep thoughts are my mission
Small talk's in remission
Block my ears, don't listen
Deep thoughts are my mission

The lessons we learn, they don't come for free
False starts building big hearts
The lessons we learn, they don't come for free
But we'll be ace in the house of cards
The lessons we learn, they don't come for free
False starts building big hearts
The lessons we learn, they won't come for free
But we'll be ace in the house of cards

Looking for a favour
They don't come that easily
Habitual behaviour
We go play hide and seek
But I got these primal pleasures
Constantly filling my cup
With feels you couldn't measure
So you can go and keep your good luck

Small talk's in remission
Block my ears, don't listen
Deep thoughts are my mission
Small talk's in remission
Block my ears, don't listen
Deep thoughts are my mission

The lessons we learn, they don't come for free
False starts building big hearts
The lessons we learn, they don't come for free
But we'll be ace in the house of cards
The lessons we learn, they don't come for free
False starts building big hearts
The lessons we learn, they won't come for free
But we'll be ace in the house of cards

Envy, what they shower in they try to get me
Don't have base in your resource
And no remorse than us are capable
Got me lots of hair, call me rapunzel
Don't be holding on
I'm running my own race during
The week until the siren's gone
Spend them in the hours seeing blossom, bring us flowers
Life's so easy, they want easy, they've got easy
Never learn at all
Now they coming back there isn't time
They need what I got but it's a secret
Common sense it doesn't come along
This lesson's proved and now will have a meaning

Small talk's in remission
Block my ears, don't listen
Deep thoughts are my mission
Small talk's in remission
Block my ears, don't listen
Deep thoughts are my mission

The lessons we learn, they don't come for free
False starts building big hearts
The lessons we learn, they don't come for free
But we'll be ace in the house of cards
The lessons we learn, they don't come for free
False starts building big hearts
The lessons we learn, they won't come for free
But we'll be ace in the house of cards",https://genius.com/Tkay-maidza-house-of-cards-lyrics
IDC IF U BE DED,,2019,"(I've told you so many times. Just respect my privacy. If I'm gonna put something on the floor, I put it there, but, just like...)

Don't you touch my stuff cause you can't mess up with my confidence
Dont you cross my path or you gon' suffer from the consequence
Oh you try too much, but you don't come up with the documents
I left your message on read (yeah)
I don't care if you be dead (yaa)
Don't you touch my stuff cause you can't mess up with my confidence
Dont you cross my path or you gon' suffer from the consequence
Oh you try too much, but you don't come up with the documents
I left your message on read (yeah)
I don't care if you be dead (yaa)

Ghost a man Casper you know
Trynna go to mars like Bruno
Knock a bitch up like Juno
Knock a bitch out like judo
I'm the realest man with a culo
Eeny meeny i don't want your doodle
I play my cards right like a duel
Double oo coming like google
Boom boom, fight night, fight night, fight night
I be getting checks like Nike
Shorty wanna dress like mine
No you can't touch my mic
Always on 10, never pretend
Molly on hand, and 20 bands
Could buy a Glock, I'd rather not
Took all my shots
Aim for your head

Don't you touch my stuff cause you can't mess up with my confidence
Dont you cross my path or you gon' suffer from the consequence
Oh you try too much, but you don't come up with the documents
I left your message on read (yeah)
I don't care if you be dead (yaa)
Don't you touch my stuff cause you can't mess up with my confidence
Dont you cross my path or you gon' suffer from the consequence
Oh you try too much, but you don't come up with the documents
I left your message on read (yeah)
I don't care if you be dead (yaa)

Nigga want me done
But I'm-not, even, close
I'm just, getting, started
Kamikaze bun
Got 2 knifes up my socks
Fuzzy edges cutting
Tarantino blood, now flip to black white Kill Bill and his cousin
Owned that, pussy, wagon got-that Gas-lean, like-I'm, Ryan
Circled the block, hitta hit man
With a killa rim shot
Did a quick scan
Tilla get the fist hot
Bitch u ain't ten you a
You a filler, big dot
Bullets, flip flop
Grid lock grid lock
Bitch you bin hot
Watch your hands
You finna get popped
Full offence my index
Built up
Like my privacy on lock

Don't you touch my stuff cause you can't mess up with my confidence
Dont you cross my path or you gon' suffer from the consequence
Oh you try too much, but you don't come up with the documents
I left your message on read (yeah)
I don't care if you be dead (yaa)

On a serious note
Sometimes you stuck like a pin in my throat
Honesty comes when I gather my thoughts
IDC if you will GTFO
Don't touch my shit you be deep in my sauce
Deep in my feelings I need to let go
Leave me be and don't be leaving no choice
Screaming so loud that I'm losing my voice
(It's just like, I don't know)",https://genius.com/Tkay-maidza-idc-if-u-be-ded-lyrics
Lullabies,"Last Year Was Weird, Vol. 1",2018,"Locked inside a dream, too deep to run away
Rest is for the weak, don't sleep, stay wide awake

On a high key chase with no alibi, singin' lullabies
Don't need dreams, can't be
But I'm speedin' past demons in the night
Will it be okay? Will it be alright?
Looked into the phone, made it out alive
On a high key chase with no alibi, singin' lullabies (On a)

Crash course
Drivin' with no conscience in my passports
Goin' in the city like a task force
Devil on my shoulder, I'm a dark horse
Somebody tell me what's happenin', I'm feelin' different
'Cause I'm goin' crazy, let's ask subtract
Somebody give me a lot of love
Body is in at the Maidza
Adderall mixed with the Molotovs
I TKO when I hit the bed
Skippin' the rabbit hole in my head
Foot on the gas, goin' through the red

On a high key chase with no alibi, singin' lullabies
Don't need dreams, can't be
But I'm speedin' past demons in the night
Will it be okay? Will it be alright?
Looked into the phone, made it out alive
On a high key chase with no alibi, singin' lullabies (On a)

Ayy, ayy, I'm borderline cray, look at me pray
Where are my idols? Where are my friends? Are they okay
I'm here like, ""Ayy, ayy, I'm borderline cray, look at me pray""
Where are my idols? Somebody tell me what's happenin'
I'm feelin' different, I'm hittin' the bass but I'm drift away
Blue like the moon, Billie Holliday
Turn up the volume to free any soul
Watchin' the demon disintegrate
(Yeah) Got my hair stuck to the seat, I don't stop, I accelerate
(Yeah) Stocks goin' up, I'm an Amazon mixed with a renegade

On a high key chase with no alibi, singin' lullabies
Don't need dreams, can't be
But I'm speedin' past demons in the night
Will it be okay? Will it be alright?
Looked into the phone, made it out alive
On a high key chase with no alibi, singin' lullabies

Locked inside a dream, too deep to run away
Rest is for the weak, don't sleep, stay wide awake
On a high key chase with no alibi
On a-on a high key chase with no alibi, singin' lullabies
On a high key chase with no alibi
On a-on a high key chase with no alibi, singin' lullabies",https://genius.com/Tkay-maidza-lullabies-lyrics
M.O.B.,Switch Tape - EP,2015,"And you I will find
Even if I waste the rest of me
And you will be mine
Until the end, what's new? It's you I seek
But would you wait for me?
I can really make it feel like we
Are diamonds cause you are one
And you'll find if I do waste all of me
Money Over B...Bitches

So you think you're shining watch me in my zone
Owning these fellas when I get to blow
Invest in these things that'll cost me large pennies
Cause I know what I want will give me much more
They think they're shining they're telling me no
They think they're shining I'm telling them so
I used to believe but until they let me down
They're right in the path that I know I won't go (Money Over B...Bitches)
All for the change
People grow up but I'm all forward lane
Getting ahead on that soul food I mean
Getting ahead on that cash I remain up
Stepping on ants cause they small and they follow
I will find mine never mind them they shallow
Don't even up with them I get on the narrow
Don't fit on this one cause I live on that callow (b-bitches)

And you I will find
Even if I waste the rest of me
And you will be mine
Until the end, what's new? It's you I seek
But would you wait for me?
I can really make it feel like we
Are diamonds cause you are one
And you'll find if I do waste all of me
Money Over B...Bitches

So I never do whack
I never do slack
Never be whining I'm shining I dine in
I never look back
Bet they all do that
Timing the day that I reach what I'm climbing
This song's about cash
But I'm not 'bout the money
I do it cause I don't feel like feeling funny
Without all these things I think I would be nothing
Like A-B type rap except there is no rhyming
Get it?
I'm all for the get it
I don't share get it? Get it?
I work and I sweat it
Don't do them fads or hallucinate get it?
I keep it up even if I'm not that ready
Don't even up with them I'm quick on that steady
I do it myself and they do with a teddy
I could bring them up but I'm right there already

And you I will find
Even if I waste the rest of me
And you will be mine
Until the end, what's new? It's you I seek
But would you wait for me?
(Diamonds cause you are one)
But would you wait for me?
(Are one)
But would you wait for me?
(Diamonds cause you are one)
But would you wait for me?

I'm all for the get it (Hey)
I don't share get it? Get it?
I work and I sweat it
Don't do them fads or hallucinate get it?
I'm all for the get it (Hey)
I don't share get it? Get it?
I work and I sweat it
Don't do them fads or hallucinate get it?
Money Over-over-over
Money Over B...Bitches",https://genius.com/Tkay-maidza-mob-lyrics
Monochrome,TKAY,2016,"Monochrome, (what)
Hey, Hey
Monochrome, (what, what)
Monotone, (hey hey)

Cause they monochrome, monotone, ride or die, live alone
So monochrome, monotone, ride or die, live alone
Monochrome, monotone, ride or die, live alone
So monochrome, monotone, ride or die, live alone

Tell 'em, sit and listen
I'm never sitting with them
They get mad and watch me glisten
Like what these people give 'em?
They livin' on hope but they can't even cope with inner dopeness
Rap tracks and I leave 'em hopeless
Cut 'em up like guillotines and leave 'em soulless
Got a couple thousand, ask me if I wrote this
Like them lost kitties with no pennies, they can blow this
Alright
Tell 'em where I get this offsight
Spitting on this world and it be setting on fire
I do it 'cause I never wanna line up up
For a dumb-dumb, inner slum job for hire
I haven't even warmed up, there's sweaters
No one can tell me where this even get us
These residents already getting jealous
'Cause they're noticing I'm only getting better
Seen the forecast and now I'm ready for the weather
I be, independent, I be doing it free, I do it for me
I get it from my parents GE-netics
Tell 'em come if they be willing to be
On level with me
The winner you'll be seeing is me
Cause they monochrome monotone, ride or die, live alone
So monochrome, monotone, ride or die, live alone

Fuck the dick, where the pennies though?
Sweating, I let him lick all on me
But don't love him though... ew
Fuck the rich, where the grinders though?
All about the looks, ass, titties, ass, cars and their money, clothes
Fuck a diss, let's be friends though
Niggas gotta dream but they only seen in the same stream
When you're on it they be hiding though
When it comes real clean you'll know I'll be all in the other zone
(I'm getting up)
'Cause these people know here I'm getting at
(You're getting down)
'Cause these people know where I'm getting at
(Better watch your spot)
'Cause these people know where I'm getting at
(I'm gonna steal it now)
Cause they monochrome, monotone
Ride or die, live alone
Monochrome, monotone
Ride or die, live alone
Monochrome, monotone
Ride or die, live alone
Monochrome, monotone
Ride or die
Monochrome, monotone
Ride or die, live alone
Monochrome, monotone
Ride or die, live alone
Monochrome, monotone
Ride or die, live alone
Monochrome, monotone
Ride or die, live alone
I be, independent, I be doing it free, I do it for me
I get it from my parents GE-netics
Tell 'em come if they be willing to be
On level with me
The winner you'll be seeing is me
(Why?)
'Cause they fuckboys with casualty
And casually I'm on poise
But why should you be?
And who you be?
Ya fellas ain't got enough crew to be
Sailing the sea
But they're saline I see
'Cause I'm getting the bread for my table wee wee
These people think they are legit
I ransack and I have to tag these
Frauds since we're going back
I could really give one but I'm holding back
'Cause these people know where I'm getting at
(I'm getting up)
'Cause these people know here I'm getting at
(You're getting down)
'Cause these people know where I'm getting at
(Better watch your spot)
'Cause these people know where I'm getting at
(I'm gonna steal it now)
Cause they monochrome, monotone
Ride or die, live alone
Monochrome, monotone
Ride or die, live alone
Monochrome, monotone
Ride or die, live alone
Monochrome, monotone
Ride or die
Monochrome",https://genius.com/Tkay-maidza-monochrome-lyrics
